hhid,hh_members,sex,hh_education,residence,age,altitude,Q401,Q304,Q306,Q307,Q308m,Qsou_inform,Q504,Q5231,Q5232,Q5233,Q5234,Q524,main_occupation,marital_status,Q3098n,Q3099n,Q30910n,Q30911n,food_secured
DT0801016,1,0,0,1,1,0,2,1,3,2,0,0,1,2,2,1,2,1,2,4,0,0,1,1,0
DT0801018,0,1,0,1,0,0,2,1,3,2,0,0,1,2,1,2,2,1,2,2,1,0,1,1,0
DT0801019,0,0,0,1,1,0,2,1,3,2,0,0,1,2,1,2,2,1,2,4,1,0,1,1,0
DT0801020,1,1,0,1,0,0,2,1,3,2,0,0,1,2,1,2,2,1,2,1,1,0,0,1,0
DT0801021,1,1,0,1,1,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,1,1,1,0
DT0801022,0,1,0,1,2,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,1,1,1
DT0801023,1,1,0,1,1,0,2,1,3,2,1,0,1,2,2,2,2,1,2,1,1,0,1,1,0
DT0801024,1,1,1,1,0,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,1,1,1
DT0801025,1,1,1,1,0,0,2,1,3,2,0,0,1,1,1,2,2,1,2,1,1,0,1,1,0
DT0801026,0,0,0,1,0,0,2,1,3,2,0,0,2,1,2,2,2,1,4,3,0,0,0,1,0
DT0801027,0,0,0,1,1,0,2,1,3,2,0,0,1,2,1,2,2,1,2,4,1,1,1,1,0
DT0801028,1,1,0,1,1,0,2,1,3,2,0,0,1,2,1,2,2,2,2,4,0,0,0,0,0
DT0801030,1,1,1,1,0,0,2,1,3,2,0,0,4,2,2,2,2,1,2,1,1,0,0,1,0
DT0801035,1,1,0,1,2,0,2,1,3,1,0,0,1,2,2,2,2,1,2,1,0,2,1,1,1
DT0801038,0,0,0,1,1,0,2,1,3,2,0,0,1,2,2,2,2,1,2,4,1,1,1,1,1
DT0801040,1,1,0,1,0,0,2,1,3,2,0,0,1,1,1,2,2,1,2,1,1,0,1,0,0
DT0801043,1,1,1,1,1,0,2,1,3,2,0,1,1,2,2,2,2,1,2,1,1,0,1,1,1
DT0801046,1,1,1,1,0,0,2,1,3,2,0,1,1,2,2,2,2,1,2,1,1,1,1,1,1
DT0801047,1,1,0,1,1,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,2,1,1,1
DT0801049,0,1,0,1,1,0,2,1,3,2,0,0,1,1,1,2,2,1,2,1,1,0,1,1,0
DT0801052,1,1,1,1,1,0,2,1,3,2,0,0,1,1,2,2,2,1,2,1,0,0,0,1,0
DT0801053,1,0,0,1,1,0,2,1,3,2,0,0,1,2,1,2,2,1,2,4,1,0,1,1,0
DT0801054,0,1,0,1,0,0,2,1,3,1,0,0,1,2,2,2,2,1,2,1,1,0,0,1,1
DT0801055,2,1,0,1,1,0,2,1,3,2,0,0,1,1,2,2,2,1,2,1,1,0,0,0,0
DT0801056,1,0,0,1,2,0,2,1,3,2,0,0,1,2,1,1,2,1,2,4,1,0,1,1,0
DT0801059,1,1,0,1,2,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,0,1,1
DT0801061,0,1,0,1,2,0,2,1,3,2,0,0,1,2,2,2,2,1,2,4,1,2,0,1,1
DT0801062,0,0,0,1,1,0,2,1,3,2,1,0,1,1,1,2,2,1,2,4,1,0,1,1,0
DT0801063,0,0,0,1,1,0,2,1,3,2,0,0,1,2,1,1,2,1,2,4,0,0,0,1,0
DT0801064,1,1,1,1,0,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,1,0,1
DT0801065,0,0,0,1,1,0,2,1,4,1,0,0,2,2,1,2,1,2,2,4,1,0,0,1,0
DT0801066,1,1,0,1,1,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,1,0,1,1
DT0801069,1,1,1,1,1,1,2,1,2,2,0,1,1,1,2,2,2,1,2,1,1,1,1,1,0
DT0801071,0,1,0,1,2,0,2,1,3,2,0,0,1,1,2,2,2,1,2,1,1,0,0,1,0
DT0801072,1,1,0,1,1,0,2,1,3,2,0,0,2,1,2,2,2,1,2,1,1,1,1,1,0
DT0801073,1,1,0,1,0,1,2,1,4,2,0,0,2,2,2,2,2,1,2,1,1,0,1,1,0
DT0801074,1,1,1,1,1,1,2,1,4,1,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1
DT0801075,0,1,2,1,0,1,2,2,3,1,0,0,4,2,2,2,2,1,2,1,1,1,1,1,1
DT0801076,1,1,2,1,1,1,2,1,3,2,0,1,1,2,2,2,2,1,2,1,1,0,0,1,0
DT0801080,1,1,1,1,0,1,2,1,3,1,0,0,1,2,2,2,2,1,2,1,1,1,1,1,0
DT0801084,2,1,0,1,1,1,2,1,3,2,0,1,1,2,2,2,2,1,2,1,1,1,1,1,0
DT0801086,0,0,0,1,1,1,2,1,3,2,0,0,2,1,1,2,2,1,2,3,0,0,0,1,0
DT0801088,1,1,0,1,0,1,2,1,3,1,0,0,4,2,2,2,2,1,2,1,1,0,0,1,1
DT0801089,1,0,0,1,1,1,2,1,3,2,0,1,2,2,1,2,2,1,2,4,1,0,1,1,0
DT0801091,1,1,0,1,0,1,2,1,3,2,0,0,2,1,1,2,2,2,2,1,1,0,0,1,0
DT0801092,0,0,0,1,1,1,2,1,3,2,0,0,2,1,1,2,1,2,2,4,0,0,0,1,0
DT0801093,0,0,0,1,1,1,2,1,3,2,0,0,1,2,2,2,2,1,2,3,1,0,0,1,1
DT0801095,1,1,0,1,2,1,2,1,4,2,0,0,1,2,2,2,2,1,2,1,1,0,0,1,1
DT0801101,2,1,2,1,1,1,2,1,4,1,0,2,1,2,2,2,2,1,2,1,1,2,1,1,1
DT0801102,1,1,1,1,1,1,2,1,3,2,0,0,2,2,2,2,2,2,2,1,1,0,1,1,1
DT0801103,0,1,1,1,1,1,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,1,0,0
DT0801104,0,0,0,1,1,1,2,1,3,2,0,0,1,1,2,2,2,1,2,2,1,0,0,1,0
DT0801105,0,0,4,1,0,1,2,2,3,3,1,0,2,2,2,2,2,2,4,1,0,0,0,0,1
DT0801106,1,1,0,1,1,1,2,1,3,2,0,0,2,2,1,1,2,2,2,1,1,0,0,1,0
DT0801110,1,1,1,1,1,1,2,1,3,2,0,0,2,2,2,2,2,1,2,1,1,0,1,1,0
DT0801111,1,1,1,1,0,1,2,1,3,2,0,0,2,2,2,2,2,2,2,1,1,0,1,1,1
DT0801112,1,1,1,1,0,1,2,1,3,2,0,0,2,2,2,2,2,2,2,1,1,0,0,1,1
DT0801114,1,1,0,1,2,1,2,1,2,2,0,2,1,2,2,2,2,1,2,1,1,0,0,1,1
DT0801115,1,1,0,1,0,1,2,1,4,2,0,0,2,2,1,2,1,1,2,1,1,0,1,0,0
DT0801118,1,1,1,1,1,1,2,1,3,1,0,0,1,2,1,2,2,1,2,1,1,0,0,1,0
DT0801119,2,1,0,1,1,1,2,1,4,1,0,1,1,2,1,2,2,1,2,1,1,0,0,1,0
DT0801120,0,0,0,1,0,1,2,1,3,1,0,0,4,1,2,2,2,1,2,2,0,0,0,0,0
DT0801122,1,1,1,1,0,1,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,0,1,0
DT0801123,1,1,0,1,1,1,2,1,4,2,0,0,2,2,1,2,2,1,2,1,1,2,1,1,0
DT0801128,0,1,3,1,1,1,1,2,3,2,1,2,5,1,2,2,2,2,4,0,0,0,0,0,0
DT0801129,1,0,0,1,1,1,1,1,3,2,0,1,1,2,2,2,2,1,2,4,1,0,1,1,1
DT0801130,2,1,2,1,1,1,1,1,2,1,0,0,1,2,2,2,2,1,2,1,1,1,0,1,1
DT0801132,0,0,0,1,2,1,1,1,3,2,0,0,1,2,1,2,2,2,2,4,1,0,0,1,0
DT0801133,1,1,1,1,1,1,2,1,3,2,0,0,4,1,1,2,2,1,2,1,1,0,0,1,0
DT0801135,1,1,1,1,1,1,1,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,1,1,0
DT0801136,1,1,1,1,1,1,1,1,3,2,0,0,2,2,2,2,2,2,2,1,1,0,1,0,1
DT0801137,1,1,2,1,2,1,1,1,3,2,0,1,1,1,2,2,2,1,2,1,1,1,1,1,0
DT0801139,1,1,0,1,2,1,1,1,3,2,0,0,1,2,2,2,2,1,2,1,1,1,1,1,0
DT0801141,1,0,0,1,1,1,1,1,3,2,0,0,2,2,2,2,2,1,2,4,1,0,1,1,0
DT0801145,1,1,0,1,1,1,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,1,1,1,1
DT0801152,1,1,1,1,1,1,2,1,3,2,0,0,2,1,1,2,2,2,2,1,1,0,0,1,0
DT0801154,1,1,1,1,1,0,2,1,4,2,0,0,2,2,2,2,2,1,2,1,1,0,1,1,0
DT0801155,0,0,0,1,0,1,2,1,4,2,0,0,2,1,2,2,2,1,2,0,1,0,0,1,0
DT0801156,2,1,1,1,1,0,2,1,3,2,0,0,1,1,2,2,2,1,2,1,1,1,1,1,1
DT0801159,0,1,0,1,0,0,2,1,3,1,0,0,2,2,1,2,2,1,2,1,1,0,0,1,0
DT0801162,0,0,0,1,1,0,2,1,4,2,0,0,1,1,2,2,2,1,2,4,0,0,0,1,0
DT0801163,1,1,0,1,2,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,1,1,0
DT0801164,0,0,0,1,2,0,2,1,4,1,0,0,4,1,1,2,2,2,2,4,0,0,0,1,0
DT0801165,0,0,0,1,1,0,2,1,3,2,0,0,1,1,2,2,2,1,2,4,1,0,1,1,0
DT0801168,1,1,0,1,1,0,2,1,3,2,1,0,2,2,2,2,2,1,2,1,1,0,1,1,0
DT0801170,1,1,2,1,1,0,2,1,3,2,0,0,2,2,2,2,2,1,2,1,1,2,1,1,1
DT0801174,1,1,1,1,1,0,2,1,3,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,0
DT0801175,1,1,0,1,0,0,2,1,3,1,1,0,4,2,2,2,2,1,2,1,1,0,0,1,1
DT0801179,1,1,1,1,0,0,2,1,3,2,0,0,2,1,1,2,2,2,2,1,1,0,0,1,0
DT0801180,0,1,0,1,0,0,2,1,3,2,0,1,2,1,1,2,2,2,2,1,1,0,0,1,0
DT0801180,0,0,0,1,0,0,2,1,3,2,0,1,2,1,1,2,2,2,2,1,1,0,0,1,0
DT0801181,1,1,0,1,0,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,0,1,1
DT0801182,1,1,0,1,0,0,2,1,3,1,0,0,1,1,2,2,2,1,2,1,1,0,0,1,0
DT0801183,1,1,1,1,0,0,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,1,0,1,1
DT0801184,0,0,0,1,2,0,2,1,3,1,0,0,1,1,2,2,2,1,2,4,0,0,0,1,0
DT0801185,1,1,1,1,1,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,1,1,0
DT0801187,2,1,0,1,1,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,1,0,1,1
DT0801188,1,1,1,1,0,0,2,1,3,2,0,0,2,2,2,2,2,1,2,1,1,1,1,1,0
DT0801189,1,1,0,1,1,0,2,1,3,2,0,2,1,2,2,2,2,1,2,1,1,1,1,1,0
DT0801190,1,1,0,1,1,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,1,1,1,1
DT0801191,1,1,1,1,1,0,2,1,3,2,0,0,2,2,2,2,2,1,2,1,1,0,0,1,1
DT0801192,1,1,1,1,0,0,2,1,3,2,0,0,2,2,1,2,2,1,2,1,1,0,0,1,0
DT0801196,1,1,1,1,1,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,1,1,1,0
DT0801197,1,1,1,1,1,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,1,1,1
DT0801198,1,1,1,1,1,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,1,0,1,1
DT0801199,0,0,0,1,2,0,2,1,3,2,0,0,1,2,2,2,2,1,2,4,1,0,1,1,0
DT0801202,0,0,0,1,2,0,2,1,3,2,0,0,1,1,2,1,2,2,2,4,1,0,1,1,0
DT0801207,1,1,0,1,0,0,2,1,3,2,0,0,4,2,2,2,2,1,2,1,1,0,0,1,1
DT0801213,1,1,2,1,2,0,2,1,3,1,0,1,1,2,2,2,2,1,2,1,1,2,1,1,1
DT0801215,2,1,1,1,1,0,2,1,3,2,0,0,4,2,2,2,2,1,2,1,1,0,0,1,1
DT0801217,2,1,0,1,1,0,2,1,3,1,0,0,1,2,2,2,2,1,2,1,1,2,0,1,1
DT0801219,0,0,0,1,1,0,2,1,4,2,0,0,2,1,1,2,1,2,2,3,0,0,0,1,0
DT0801220,0,0,0,1,2,0,2,1,3,2,0,0,2,1,2,2,1,2,2,4,0,0,0,1,0
DT0801223,0,1,1,1,0,0,2,1,3,2,0,0,2,1,2,2,2,1,2,1,1,0,1,1,0
DT0801224,2,1,0,1,2,0,2,1,3,2,0,0,2,1,2,2,2,1,2,1,1,0,1,1,0
DT0801225,1,0,0,1,1,0,2,1,3,2,0,1,2,2,2,2,2,2,2,4,1,1,1,1,1
DT0801226,0,0,0,1,1,0,2,1,3,2,0,0,2,1,1,2,1,2,2,3,0,0,0,1,0
DT0801230,1,1,1,1,0,0,2,1,3,2,0,1,1,2,2,2,2,1,2,1,1,2,1,1,1
DT0801232,0,0,0,1,1,0,2,1,3,2,0,0,2,2,1,2,2,1,2,4,1,0,1,1,0
DT0801233,0,0,0,1,1,0,2,1,3,2,0,0,1,2,2,2,2,1,2,0,0,0,0,1,0
DT0801236,1,1,0,1,0,0,2,1,3,2,0,0,5,2,2,2,2,2,2,1,1,0,0,1,1
DT0801240,1,1,2,1,1,0,2,1,3,2,1,1,2,1,2,2,1,1,2,1,0,0,1,1,0
DT0801243,0,1,1,1,2,0,2,1,3,2,0,0,1,2,1,1,2,1,2,1,1,0,0,1,0
DT0801244,1,1,2,1,0,0,2,1,3,2,0,0,4,2,2,2,2,1,2,1,1,0,1,1,1
DT0801245,0,1,0,1,2,0,2,1,4,2,1,0,2,2,1,2,2,1,2,1,1,0,0,1,0
DT0801253,0,1,0,1,0,0,2,1,3,2,0,1,4,2,2,2,2,1,2,1,1,0,1,1,1
DT0801255,1,1,0,1,1,0,2,1,3,2,0,1,2,2,2,2,2,2,2,1,1,0,0,1,1
DT0801256,1,1,0,1,1,1,2,1,3,2,0,1,1,1,2,2,2,1,2,1,1,1,0,1,0
DT0801257,1,1,1,1,1,0,2,1,3,2,0,2,1,2,2,2,1,2,2,1,1,1,1,1,0
DT0801259,0,1,2,1,0,0,2,1,3,2,0,0,4,2,2,2,2,2,2,1,1,0,1,0,1
DT0801265,0,0,0,1,1,0,2,1,4,2,0,0,2,2,1,2,2,1,2,4,0,0,0,1,0
DT0801269,0,1,0,1,1,0,2,1,3,2,0,0,2,1,2,2,1,2,2,1,1,1,1,1,0
DT0801270,1,1,0,1,2,0,2,1,3,2,0,0,4,2,2,2,2,1,2,1,1,1,1,1,1
DT0801273,0,0,0,1,2,0,2,1,3,2,0,0,1,1,2,2,2,1,2,4,1,0,0,1,0
DT0801274,1,1,0,1,1,0,2,1,3,2,0,1,1,2,2,2,2,1,2,1,1,1,1,1,1
DT0801279,0,1,2,1,0,0,2,1,3,1,0,0,4,2,2,2,2,1,2,1,1,0,0,1,1
DT0801281,0,0,0,1,1,0,2,1,3,2,0,0,1,2,1,2,2,1,2,3,1,0,0,1,0
DT0801285,1,1,0,1,0,0,2,1,3,2,0,1,1,2,2,2,2,2,2,1,1,1,0,1,1
DT0801287,2,1,0,1,1,0,2,1,3,2,0,0,2,1,1,2,2,1,2,1,1,0,0,1,0
DT0801289,1,1,0,1,1,0,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,1,1,1,1
DT0801290,1,1,0,1,1,0,2,1,3,2,0,0,1,2,1,2,2,2,2,1,1,1,1,1,0
DT0801291,0,1,0,1,2,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,0,1,0
DT0801292,1,1,0,1,1,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,0,1,0
DT0801294,0,1,0,1,0,0,2,1,3,2,0,0,4,2,2,2,2,1,2,1,1,0,0,1,1
DT0801295,1,0,0,1,1,0,2,1,3,2,0,1,1,2,2,2,2,1,2,4,1,0,0,1,0
DT0801297,1,1,2,1,0,0,2,1,3,2,0,0,1,1,2,2,2,1,2,1,1,0,0,1,0
DT0801298,0,0,0,1,1,0,2,1,3,2,0,0,1,2,2,2,2,1,2,4,1,0,1,1,0
DT0801299,0,1,0,1,0,0,2,1,3,2,0,0,4,2,2,2,2,2,2,1,1,0,1,1,1
DT0801300,0,1,0,1,0,0,2,1,3,2,0,1,1,2,2,2,2,2,2,1,1,0,0,1,1
DT0801301,1,1,0,1,0,0,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,0,0,1,1
DT0801302,1,1,0,1,0,0,2,1,3,2,0,0,1,2,2,2,2,2,2,1,0,0,0,1,1
DT0801303,0,0,0,1,0,0,2,1,3,1,0,0,1,1,1,2,2,1,2,1,1,0,1,1,0
DT0801304,1,1,0,1,2,0,2,1,3,2,0,1,4,2,2,2,2,1,2,1,1,1,1,1,1
DT0801307,0,0,0,1,1,0,2,1,3,2,0,0,1,2,2,2,2,1,2,4,1,1,1,1,0
DT0801308,1,1,0,1,0,0,2,1,3,2,0,0,4,2,2,2,2,1,2,1,1,1,0,1,1
DT0801309,1,0,0,1,0,0,2,1,3,1,0,0,2,2,2,2,2,1,2,1,0,0,0,1,0
DT0801310,2,1,0,1,0,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,1,1,1,1
DT0801311,0,1,0,1,2,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,2,0,1,1
DT0801315,0,1,1,1,0,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,1,0,1,1
DT0801316,1,1,0,1,1,0,2,1,3,2,0,2,4,2,2,2,2,1,2,1,1,0,1,1,1
DT0801317,2,1,0,1,1,0,1,1,3,2,0,0,2,2,1,2,2,1,2,1,1,2,1,1,0
DT0801319,1,1,0,1,0,0,2,1,3,2,0,0,2,2,1,2,2,1,2,1,1,0,0,1,0
DT0801320,1,1,1,1,1,0,2,1,3,2,0,0,2,1,1,2,2,2,2,1,1,0,1,1,0
DT0801321,0,0,0,1,2,0,2,1,4,2,0,0,2,1,2,1,2,2,2,3,0,0,0,1,0
DT0801322,1,1,1,1,0,0,2,1,3,2,0,1,1,2,2,2,2,2,2,1,1,0,1,1,1
DT0801323,1,1,0,1,0,0,2,1,3,2,0,0,2,2,1,2,2,1,2,1,1,0,1,1,0
DT0801326,2,1,2,1,1,0,2,1,3,2,0,2,1,2,2,2,2,1,2,1,1,1,1,1,0
DT0801327,0,1,0,1,0,0,2,1,3,2,0,0,2,2,2,2,2,1,2,1,1,0,1,1,1
DT0801328,1,1,0,1,1,0,2,1,3,2,0,0,1,1,2,2,2,1,2,1,1,0,1,1,0
DT0801329,1,1,0,1,1,0,2,1,3,2,0,0,4,2,2,2,2,2,2,1,1,1,1,1,1
DT0801332,1,1,1,1,2,0,2,1,3,2,0,0,1,2,2,2,1,1,2,1,1,0,0,1,0
DT0801333,1,1,1,1,1,0,2,1,3,2,0,0,1,1,1,2,2,1,2,1,1,0,0,0,0
DT0801334,1,1,1,1,1,0,2,1,3,2,1,0,1,2,2,2,2,1,2,1,1,0,1,1,1
DT0801335,0,1,0,1,0,0,2,1,3,2,0,0,4,2,2,2,2,1,2,3,1,0,1,1,1
DT0801336,0,1,0,1,2,0,2,1,3,2,0,0,4,1,1,2,2,1,2,1,1,0,0,1,0
DT0801337,1,1,0,1,0,0,2,1,3,2,0,0,2,1,2,2,1,1,2,1,1,0,1,1,0
DT0801338,0,0,0,1,1,0,2,1,3,2,0,0,1,1,1,2,2,2,2,3,0,0,1,1,0
DT0801340,1,1,1,1,1,0,2,1,3,2,0,1,1,2,2,2,2,1,2,1,1,1,1,1,1
DT0801341,1,1,1,1,0,1,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,1,1,1,1
DT0801342,1,1,1,1,0,0,2,1,3,2,0,0,2,1,2,2,2,2,2,1,1,0,1,1,0
DT0801344,0,0,0,1,1,0,2,1,3,2,0,0,1,1,2,2,2,1,2,4,0,2,1,1,0
DT0801345,1,1,0,1,0,0,2,1,3,2,0,0,4,2,2,2,2,1,2,1,1,0,0,1,1
DT0801346,1,1,0,1,1,0,2,1,3,1,0,0,2,2,2,2,2,1,2,1,1,0,1,1,0
DT0801349,2,1,0,1,1,0,2,1,3,2,0,0,4,2,2,2,2,1,2,1,1,1,1,1,1
DT0801351,1,1,0,1,1,1,2,1,3,2,1,1,2,2,1,2,2,1,2,1,1,0,1,1,0
DT0801357,1,1,0,1,1,0,2,1,3,2,1,0,1,1,2,2,2,1,2,1,1,0,1,1,0
DT0801359,0,1,0,1,2,0,2,1,3,1,0,0,2,2,1,2,2,2,2,1,1,0,0,1,0
DT0801360,0,1,2,1,0,0,2,1,3,2,0,0,4,2,2,2,2,1,2,1,1,0,0,0,1
DT0801361,1,0,0,1,1,0,2,1,3,2,0,1,2,1,1,2,2,1,2,4,1,0,0,1,0
DT0801362,1,1,0,1,2,0,2,1,3,1,0,0,1,2,2,2,2,1,2,1,1,1,1,1,1
DT0801363,1,1,1,1,0,0,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,0,0,1,1
DT0801364,1,1,2,1,1,0,2,1,3,2,0,1,1,2,2,2,2,1,2,1,1,2,1,1,1
DT0801366,1,0,0,1,2,1,2,1,3,2,0,0,2,1,2,2,2,2,2,4,1,0,1,1,0
DT0801367,2,1,0,1,1,1,2,1,3,2,0,0,2,2,2,2,2,2,2,1,1,1,1,0,0
DT0801370,1,1,0,1,0,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,0,0,1,1,1
DT0801371,1,0,0,1,1,0,2,1,3,1,0,0,2,2,2,2,2,2,2,4,1,0,1,1,0
DT0801373,1,1,2,1,0,0,2,1,3,2,0,0,4,2,2,2,2,1,2,1,1,1,1,1,1
DT0801374,1,1,0,1,1,1,2,1,3,2,0,1,5,2,2,2,2,1,2,1,1,0,1,1,0
DT0801375,1,1,0,1,1,0,2,1,3,2,0,1,2,2,2,2,2,1,2,1,1,1,1,1,1
DT0801377,1,1,1,1,1,1,2,1,3,2,0,0,2,1,2,2,1,2,2,1,0,0,1,1,0
DT0801378,0,1,0,1,1,0,2,1,3,2,0,0,1,1,2,2,2,2,2,1,1,1,1,1,0
DT0801379,1,1,0,1,1,0,2,1,3,2,0,0,2,2,2,2,2,2,2,1,1,2,1,1,0
DT0801380,1,1,0,1,0,0,2,1,3,2,0,0,2,2,2,2,2,2,2,1,1,0,1,1,0
DT0801381,1,1,2,1,1,0,2,1,3,1,0,2,4,1,2,2,2,1,2,1,1,0,1,1,0
DT0801384,1,0,0,1,1,0,2,1,3,1,0,0,1,1,2,2,2,1,2,4,0,0,0,1,0
DT0801387,1,1,1,1,1,0,2,1,3,2,0,2,1,2,2,2,2,1,2,1,1,1,1,1,1
DT0801388,1,1,0,1,0,0,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,1,1,1,1
DT0801390,1,1,0,1,0,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,0,1,0
DT0801392,0,1,1,1,0,0,2,1,3,2,0,0,2,1,2,2,1,2,2,1,1,0,1,1,0
DT0801394,1,1,0,1,1,0,2,1,3,2,0,2,1,2,2,2,2,1,2,1,1,1,1,1,1
DT0801396,2,1,1,1,1,0,2,1,3,2,0,2,1,2,2,2,2,2,2,1,1,1,1,1,1
DT0801398,2,1,0,1,1,0,2,1,3,2,0,0,2,1,1,2,2,1,2,0,1,0,1,1,0
DT0801400,1,1,0,1,1,0,2,1,3,2,0,0,2,1,2,2,2,1,2,1,1,1,1,1,0
DT0801401,0,1,0,1,1,0,2,1,4,1,0,0,1,2,2,2,2,1,2,1,0,0,1,1,1
DT0801402,0,0,0,1,2,0,2,1,3,2,0,0,1,1,1,2,2,1,2,4,1,0,0,1,0
DT0801404,1,1,1,1,0,0,2,1,3,2,0,0,2,2,1,1,2,1,2,1,0,0,0,1,0
DT0801406,0,1,1,1,0,0,2,1,3,2,0,0,2,2,1,2,2,1,2,1,1,0,1,1,0
DT0801407,1,1,2,1,1,0,2,1,4,1,0,0,1,2,2,2,2,2,2,1,1,0,1,1,0
DT0801409,0,0,0,1,2,0,2,1,3,2,0,0,4,2,2,2,2,1,2,3,1,0,0,1,1
DT0801410,1,1,1,1,1,0,2,1,3,2,0,0,4,2,2,2,2,1,2,1,1,0,0,1,1
DT0801411,0,0,0,1,0,0,2,1,4,2,0,0,5,1,1,2,2,2,2,3,0,0,0,1,0
DT0801413,1,1,0,1,2,0,2,1,3,2,0,0,4,2,2,2,2,1,2,1,1,2,1,1,1
DT0801414,1,1,1,1,1,0,2,1,3,2,0,1,1,2,2,2,2,1,2,1,1,1,0,1,1
DT0801415,0,1,0,1,2,0,2,1,3,2,0,1,2,2,2,2,2,1,2,1,1,1,0,1,0
DT0801419,1,1,1,1,1,0,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,0,1,1,1
DT0801420,1,1,0,1,1,0,2,1,3,2,0,1,4,2,2,2,2,1,2,1,1,0,0,1,1
DT0801422,0,1,1,1,1,0,2,2,3,2,0,0,1,2,2,2,2,1,2,1,1,2,0,1,1
DT0801424,1,1,1,1,1,0,2,1,3,2,0,0,2,2,2,2,2,1,2,1,1,1,0,0,1
DT0801425,1,1,1,1,2,0,2,1,3,1,0,0,1,2,2,2,2,1,2,1,1,1,1,1,1
DT0801426,1,1,0,1,0,0,1,1,3,2,0,0,2,2,1,2,2,1,2,1,1,1,1,1,0
DT0801427,1,1,0,1,0,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,1,1,1,1
DT0801429,1,1,0,1,1,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,1,1,1,1
DT0801430,0,1,0,1,0,0,2,1,4,2,0,0,1,2,2,2,2,1,2,1,1,0,0,1,1
DT0801435,0,0,0,1,2,0,2,1,3,2,0,0,2,2,2,2,1,1,2,4,1,0,1,1,0
DT0801436,0,1,0,1,1,0,2,1,3,2,1,0,1,2,2,2,2,1,2,1,1,1,1,1,1
DT0801438,1,1,1,1,0,0,2,1,3,2,0,1,1,2,2,2,2,1,2,1,1,0,0,1,1
DT0801439,1,1,1,1,1,0,2,1,3,2,0,0,2,2,2,2,2,1,2,1,1,1,1,1,1
DT0801440,0,0,2,1,0,0,2,1,3,2,0,1,5,2,2,2,2,2,1,2,0,0,0,0,1
DT0801441,0,0,0,1,1,0,2,1,3,2,0,0,2,2,2,2,2,2,2,3,1,0,1,1,0
DT0801442,1,1,0,1,0,0,2,1,3,2,0,0,1,2,2,2,2,2,2,1,1,0,1,1,1
DT0801443,1,1,1,1,1,1,2,1,3,2,0,0,1,1,2,2,2,1,2,1,1,0,0,1,0
DT0801444,1,1,0,1,1,0,2,1,3,1,0,0,3,2,2,2,2,1,2,1,1,1,1,1,0
DT0801446,1,0,0,1,1,0,2,1,3,2,1,0,2,2,2,2,2,1,2,1,1,0,0,1,0
DT0801448,1,1,1,1,0,0,2,1,3,2,0,1,2,1,2,2,1,2,2,1,1,0,0,1,0
DT0801449,2,1,0,1,1,0,2,1,3,2,0,1,1,2,2,2,2,1,2,1,1,1,1,1,0
DT0801450,1,1,0,1,0,0,2,1,3,2,0,0,1,2,2,2,2,1,2,1,1,0,0,1,1
DT0801451,1,1,0,1,1,0,2,1,3,2,0,0,2,2,2,2,2,1,2,1,1,0,0,1,1
